"sp1" "sp2" "complete" "sympatric" "Genetic.Distance..Nei.s.D." "Premating.Isol." "Postm..Prez..Isolation" "Postzygotic.Isolation..Complete." "Postzygotic.Isolation..Partial." "Prem..Assymetry....0.25.weak..0.25.0.5.moderate..0.5.0.75.strong..0.75..extreme." "Prem...sp.1.fem..X.sp.2.males.." "Prem...sp.1.males.X.sp.2.fem..." "Postm..Prez..Assymetry" "Postm..Prez...sp..1.fem..x.sp.2.males." "Postm..Prez...sp.1.males.X.sp.2.fem..." "Postz..Assymetry" "Postz...sp..1.fem..x.sp.2.males." "Postz...sp.1.males.X.sp.2.fem..." "Postz..hybrid.fitness..cross.1.male..fem..cross2.male..fem.." "Pre.Symp." "Pre.Allop." "absolute.range..sp.1....in.square.km" "absolute.range..sp.2.." "relative.range.size..sp.1." "relative.range.size..sp.2." "natural.hybridization..No...0..Yes...1." "Habitat.and.other.details..sp1.sp2." "References" "mating.test.type" "sp.1.matings" "sp.1.fem..X.sp.2.males" "sp.1.males.X.sp.2.fem." "sp.2.matings" "Notes.about.matings"
"melanogaster M (cosmopolitan: US + Europe)" "melanogaster South Africa ('Zimbabwe')" "1" "0" "0.15" "0.456190686382697" NA "0" "0" "0.38666960935775763" "0.26285588170381813" "0.64952549106157575" NA NA NA "0" "0" "0" "fertile, fertile/fertile, fertile" NA NA "78858380" "1457485" "0.981853087182713" "0.0181469128172871" "1" NA "Wu et al. 1995, Hollocher et al. 1997; Yukilevich and True 2008a; Kauer et al. 2003; Caracristi and Schlotterer 2003" NA "0.48959999999999998" "0.33399999999999996" "0.1588" "0.41659999999999997" "both males court vigorously!!! Only zimbabwe female choice is very strong; all south African lines represented, not just Zimbabwe lines"
"melanogaster M (cosmopolitan)" "melanogaster West Africa/Caribbean" "1" "0" "0.1" "0.24049513704686121" NA "0" "0" "0.11847922192749782" "0.29973474801061006" "0.18125552608311224" NA NA NA "0" "0" "0" "fertile, fertile/fertile, fertile" NA NA "76908380" "1950000" "0.97527212707134" "0.0247278729286602" "1" NA "Yukilevich and True 2008a; Yukilevich and True 2008b" NA "0.28149999999999997" "0.19800000000000001" "0.23150000000000001" "0.28400000000000003" "cosmopolitan representative population is from south US; West African and Caribbean replicates averaged"
"melanogaster West Africa/Caribbean" "melanogaster South Africa ('Zimbabwe')" "1" "0" "0.08" "0.2662500000000001" NA "0" "0" NA "0.23000000000000009" "0.3025000000000001" NA NA NA "0" "0" "0" "fertile, fertile/fertile, fertile" NA NA "1950000" "1457485" "0.57226957712213" "0.42773042287787" "?" "West Africa/Southeast Africa" "Yukilevich and True 2008a; Yukilevich and True 2008b" NA "0.24000000000000002" "0.154" "0.13949999999999999" "0.16" "West African and Caribbean replicates averaged"
"simulans(African only)" "mauritiana" "1" "0" "0.3" "0.48167539267015702" NA "0.5" "0.5" "0.97382198952879573" NA "0.96858638743455494" NA NA NA "0" "0.5" "0.5" "sterile, fertile/sterile, fertile" NA NA "9394818" "1537" "0.999836425933248" "0.00016357406675248" "?" NA "Coyne et al. 2002, Lachaise et al. 2000, Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.96" "0.96" NA "0.95" "both males court the other females vigorously: this is very clear indication for strong maur female preference Robertson 1983!!!!"
"simulans(African only)" "sechellia" "1" "0" "0.28000000000000003" "0.68184615384615377" NA "0.5" "0.5" "0.63630769230769235" "0.36369230769230765" "1" NA NA NA "0" "0.5" "0.5" "sterile, fertile/sterile, fertile" NA NA "9394818" "282" "0.999969984353546" NA "1" "both are found in Seychelles archipelago in wild state, but are located on different islands (Lachaise et al 1986)" "Coyne et al. 2002, Lachaise et al. 2000, Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.84499999999999997" "0.51700000000000002" "0" "0.78" NA
"simulans(African only)" "yacuba" NA "1" "1" "0.95873015873015877" NA NA NA NA "0.91746031746031742" "1" NA NA NA NA NA NA "none/none" NA NA "9394818" "10884567" "0.463269374293155" "0.536730625706845" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.99" NA "0" "0.9" NA
"simulans(African only)" "teissieri" NA "1" "1.24" "0.96132596685082872" NA NA "1" NA "0.92265193370165743" "1" NA NA NA NA "1" NA "inviable, sterile/none" NA NA "9394818" "5918497" "0.613506481124433" "0.386493518875567" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.99" NA "0" "0.82" NA
"simulans(African only)" "erecta" NA "1" "1.5" "0.99738219895287961" NA NA NA NA "0.99476439790575921" "1" NA NA NA NA NA NA "none/none" NA NA "9394818" "2702725" "0.77658893214928" "0.22341106785072" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.99" NA "0" "0.92" NA
"simulans(African only)" "orena" NA "1" "1.01" "0.95384615384615379" NA NA NA NA "1" "0.90769230769230769" NA NA NA NA NA NA "none/none" NA NA "9394818" "155976" "0.983668792353808" "0.0163312076461915" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.99" "0" "0.09" "0.96" NA
"mauritiana" "sechellia" "1" "0" "0.32" "0.92046369344710999" NA "0.5" "0.5" "0.15907261310578003" "0.84092738689421997" "1" NA NA NA "0" "0.5" "0.5" "sterile, fertile/sterile, fertile" NA NA "1537" "282" "0.844969763606377" "0.155030236393623" "0" "fruit generalist/specialist on Miranda citrifolia" "Coyne et al. 2002, Lachaise et al. 2000, Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.85499999999999998" "0.13" "0" "0.77947368421052632" "both sechellia and mauritiana males nearly completely fail to court the foreign females!!!! Coyne and Charlesworth 97"
"mauritiana" "yacuba" NA "0" "0.88" "0.989247311827957" NA NA "1" NA "1" "0.978494623655914" NA NA NA NA NA "1" "none/sterile, sterile" NA NA "1537" "10884567" "0.000141189171075345" "0.999858810828925" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.96" "0" "0.02" "0.9" NA
"mauritiana" "teissieri" NA "0" "1.24" "0.87584269662921344" NA NA "1" "0.24831460674157313" "1" "0.75168539325842687" NA NA NA NA NA "1" "none/sterile, sterile" NA NA "1537" "5918497" "0.000259626887278012" "0.999740373112722" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.96" "0" "0.221" "0.82" NA
"mauritiana" "erecta" NA "0" "1.59" "0.98404255319148937" NA NA "1" NA "1" "0.96808510638297873" NA NA NA NA NA "1" "none/inviable, sterile" NA NA "1537" "2702725" "0.000568362089176271" "0.999431637910824" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.96" "0" "0.03" "0.92" NA
"mauritiana" "orena" NA "0" "1.07" "0.99531250000000004" NA NA NA NA "1" "0.99062499999999998" NA NA NA NA NA NA "none/none" NA NA "1537" "155976" "0.00975792474271965" "0.99024207525728" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.96" "0" NA "0.96" NA
"sechellia" "yacuba" NA "0" "1.27" "1" NA NA NA "0" "1" "1" NA NA NA NA NA NA "none/none" NA NA "282" "10884567" NA "0.999974092428843" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.98" "0" "0" "0.9" NA
"sechellia" "teissieri" NA "0" "1.36" "0.995" NA NA NA NA "1" "0.99" NA NA NA NA NA NA "none/none" NA NA "282" "5918497" NA "0.999952355038091" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.98" "0" NA "0.82" NA
"sechellia" "erecta" NA "0" "1.51" "1" NA NA NA "0" "1" "1" NA NA NA NA NA NA "none/none" NA NA "282" "2702725" "0.000104328253681918" "0.999895671746318" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.98" "0" "0" "0.92" NA
"sechellia" "orena" NA "0" "1.27" "1" NA NA NA "0" "1" "1" NA NA NA NA NA NA "none/none" NA NA "282" "155976" "0.00180470759897093" "0.998195292401029" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.98" "0" "0" "0.96" NA
"yacuba" "erecta" NA "1" "1.4" "0.99450549450549453" NA NA NA NA "0.98901098901098905" "1" NA NA NA NA NA NA "none/none" NA NA "10884567" "2702725" "0.801084351466061" "0.198915648533939" "0" NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.9" "0.01" "0" "0.92" NA
"yacuba" "teissieri" NA "1" "0.39" "0.98837209302325579" NA NA NA NA "0.97674418604651159" "1" NA NA NA NA NA NA "none/none" NA NA "10884567" "5918497" "0.647772751445808" "0.352227248554192" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.9" "0.02" "0" "0.82" NA
"yacuba" "orena" NA "1" "1.1200000000000001" "1" NA NA NA "0" "1" "1" NA NA NA NA NA NA "none/none" NA NA "10884567" "155976" "0.985872433991698" "0.0141275660083023" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.9" "0" "0" "0.96" NA
"yacuba" "santomea" "1" "1" "0.3" "0.84203201113430759" NA "0.5" "0.5" "0.14892136395267919" "0.767571329157968" "0.91649269311064718" NA NA NA "0" "0.5" "0.5" "sterile, fertile/sterile, fertile  (+ fecundity differences: 2nd cross less)" "0.86279069767441863" "0.834733893557423" "10884567" "860" "0.999920995290309" NA "1" NA "Coyne et al. 2002, Lachaise et al. 2000; Lachaise et al. 1988" NA "0.48191933240611962" "0.11613351877607789" NA "0.51738525730180807" "both yacuba males and santomea males court the foreign females equally vigorously!!! Santomea females are strongly discriminatory compared to yacuba females!!! Coyne et al. 2002"
"teissieri" "erecta" NA "1" "1.54" "0.97701149425287359" NA NA NA NA "1" "0.95402298850574718" NA NA NA NA NA NA "none/none" NA NA "5918497" "2702725" "0.686503259050747" "0.313496740949253" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.82" "0" "0.04" "0.92" NA
"teissieri" "orena" NA "1" "1.47" "1" NA NA NA "0" "1" "1" NA NA NA NA NA NA "none/none" NA NA "5918497" "155976" "0.974322710793183" "0.0256772892068168" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.82" "0" "0" "0.96" NA
"erecta" "orena" NA "1" "1.03" "1" NA NA NA "0" "1" "1" NA NA NA NA NA NA "none/none" NA NA "2702725" "155976" "0.945438155302006" "0.0545618446979939" NA NA "Lee and Watanabe 1987; Lachaise et al. 1988" NA "0.92" "0" "0" "0.96" NA
"bipectinata bipectinana" "bipectinata szentivanii" "1" "0" NA "0.34725274725274735" NA "0.5" "0.5" "0.17142857142857137" "0.26153846153846161" "0.43296703296703298" NA NA NA "0" "0.5" "0.5" "sterile, fertile/sterile, fertile" NA NA "7833285" "746797" "0.912961554446682" "0.0870384455533176" NA "South Asia and Okinawa/Papua New Guinea and probably north parts of Australia (?) " "Matsuda et al. 2005; Singh and CHATTERJEE 1991" NA "0.29122340425531917" "0.22340425531914893" "0.17154255319148937" "0.31382978723404253" "matings are based on Indian and Nepal locations versus Australia (Townsland) location"
"bipectinata bipectinana" "bipectinata pacificiae" NA "0" NA NA NA "0.45750000000000002" "0.45750000000000002" NA NA NA NA NA NA NA "0.48" "0.435" "96% sterile, fertile/87% sterile, fertile" NA NA "7833285" "50000" "0.993657466398843" "0.00634253360115739" NA "/South Pacific islands" "Matsuda et al. 2005" NA NA NA NA NA NA
"bipectinata szentivanii" "bipectinata pacificiae" NA "0" NA NA NA "0.23749999999999999" "0.23749999999999999" NA NA NA NA NA NA "0.47499999999999998" "0" "0.47499999999999998" "fertile, fertile/95% sterile, fertile" NA NA "746797" "50000" "0.937248759721736" "0.0627512402782641" NA NA "Matsuda et al. 2005" NA NA NA NA NA NA
"bipectinata" "malerkotliana" "1" "1" "0.104" "0.83879828326180261" NA "0.5" "0.5" "0.21527896995708151" "0.94643776824034331" "0.7311587982832618" NA NA NA "0" "0.5" "0.5" "sterile, fertile/sterile, fertile" NA NA "8630082" "10500000" "0.451126241905288" "0.548873758094712" "1" "/malerkatliana is now expanding its range, which is likely to be much larger than bipectinata but exact value is uncertain" "Bock 1978,Yang et al. 1972; Gupta et al. 1979;  Kopp and Barmina 2005; " NA "1" NA "0.26100000000000001" "0.94166666666666665" NA
"bipectinata" "parabipectinata" "1" "1" "0.14499999999999999" "0.55012987012987014" NA "0.5" "0.5" "0.72727272727272729" "0.18649350649350649" "0.91376623376623378" NA NA NA "0" "0.5" "0.5" "sterile, fertile/sterile, fertile" NA NA "8630082" "6537563" "0.568979693287917" "0.431020306712084" "1" NA "Bock 1978, Yang et al. 1972; Kopp and Barmin 2005;" NA "1" "0.78300000000000003" NA "0.92500000000000004" NA
"bipectinata" "pseudoananassae" NA "1" "0.27100000000000002" "0.84086956521739131" NA NA "0.5" "0.29113043478260869" "0.98643478260869566" "0.69530434782608697" NA NA NA NA NA "0.5" "none/99% inviable, fertile" NA NA "8630082" "7227449" "0.544226084123689" "0.455773915876311" NA NA "Bock 1978, Yang et al. 1972; Kopp and Barmin 2005;" NA "1" NA "0.29199999999999998" "0.91666666666666663" NA
"malerkotliana" "parabipectinata" "1" "1" "0.22600000000000001" "0.8532142857142857" NA "0.625" "0.625" "0.22285714285714286" "0.74178571428571427" "0.96464285714285714" NA NA NA "0.25" "0.5" "0.75" "sterile, fertile/sterile, 50% sterile" NA NA "10500000" "6537563" "0.616285322026395" "0.383714677973605" NA NA "Bock 1978, Yang et al. 1972; Kopp and Barmin 2005;" NA "0.94166666666666665" "0.24099999999999999" NA "0.92500000000000004" NA
"malerkotliana" "pseudoananassae" "1" "1" "0.28199999999999997" "0.95695067264573996" NA "0.95" "0.95" NA "0.9795515695067265" "0.93434977578475342" NA NA NA NA "1" "0.9" "inviable, 99%inviable/inviable, 80% sterile" NA NA "10500000" "7227449" "0.592301802701562" "0.407698197298438" NA NA "Bock 1978, Yang et al. 1972; Kopp and Barmin 2005;" NA "0.94166666666666665" NA NA "0.91666666666666663" NA
"parabipectinata" "pseudoananassae" NA "1" "0.36599999999999999" "0.76217194570135749" NA NA "1" "0.4669683257918551" "0.99565610859728504" "0.52868778280542994" NA NA NA NA NA "1" "none/99% inviable, 50% sterile" NA NA "6537563" "7227449" "0.474940595765554" "0.525059404234446" NA NA "Bock 1978, Yang et al. 1972; Kopp and Barmin 2005;" NA "0.92500000000000004" NA "0.434" "0.91666666666666663" NA
"ananassae" "pallidosa" "1" "1" NA "0.85416748768472905" NA "0" "0" "0.22025615763546802" "0.96429556650246306" "0.74403940886699504" NA NA NA "0" "0" "0" "fertile, fertile/fertile, fertile" NA NA "10721433" "96061" "0.991119847166081" "0.00888015283391884" "1" "(known to hybridize in the field:Tonga and Fiji islands) widespread/Pacific islands endemic" "Futch 1966, Futch 1973; Doi et al. 2001; Vishalakshi and Singh 2006; Schug et al. 2008; Matsuda et al. 2009" NA "0.85633333333333328" NA "0.2165" "0.83533333333333326" "both males court the foreign females vigorously; females are the only choosy sex"
"ananassae" NA "1" "1" NA "0.94752186588921283" NA "0.25" "0.25" "0.10495626822157433" "0.89504373177842567" "1" NA NA NA "0.5" "0.5" "0" "sterile, fertile/fertile, fertile (only 1 F1 male tested)" NA NA "10721433" "1560" "0.999854518230125" "0.000145481769875258" NA NA "Matsuda et al. 2009" NA "0.88500000000000001" "0.09" "0" "0.83" NA
"ananassae" NA "1" "1" NA "0.8191780821917809" NA "0" "0" "0.16438356164383561" "0.90136986301369859" "0.73698630136986298" NA NA NA "0" "0" "0" "fertile, fertile/fertile, fertile" NA NA "10721433" "1e+05" "0.990759079689354" "0.00924092031064647" NA "/some northern parts of Australia in addition to Papua" "Matsuda et al. 2009" NA "0.88500000000000001" "0.09" "0.24" "0.94" NA
"ananassae" "parapallidosa" "1" "1" NA "0.721763085399449" NA "0.25" "0.25" "0.4683195592286501" "0.9559228650137741" "0.48760330578512401" NA NA NA "0.5" "0.5" "0" "sterile, fertile/fertile, fertile" NA NA "10721433" "486000" "0.956635921892194" "0.0433640781078058" NA NA "Matsuda et al. 2009" NA "0.88500000000000001" "0.04" "0.46499999999999997" "0.93" NA
"ananassae" NA "1" "1" NA "0.90368271954674217" NA "0" "0" "0.18130311614730876" "0.81303116147308785" "0.99433427762039661" NA NA NA "0" "0" "0" "fertile, fertile/fertile, fertile" NA NA "10721433" "44000" "0.995912844378856" "0.00408715562114408" NA "/Papua New Guinea island endemic" "Matsuda et al. 2009" NA "0.88500000000000001" "0.16500000000000001" NA "0.88" NA
"pallidosa" NA "1" "0" NA "0.98816568047337283" NA "0.125" "0.125" "0" "0.98816568047337283" "0.98816568047337283" NA NA NA "0.25" "0.25" "0" "50% sterile, fertile/fertile, fertile (only 1 F1 male tested)" NA NA "96061" "1560" "0.984019831798486" "0.015980168201514" "0" "/Papua New Guinea island, possibly high elevation endemic" "Matsuda et al. 2009" NA "0.86" "0.01" "0.01" "0.83" NA
"pallidosa" NA "1" "0" NA "0.46666666666666667" NA "0" "0" "0.53333333333333344" "0.19999999999999996" "0.73333333333333339" NA NA NA "0" "0" "0" "fertile, fertile/fertile, fertile" NA NA "96061" "1e+05" "0.489954656969005" "0.510045343030995" "0" NA "Matsuda et al. 2009" NA "0.86" "0.72" "0.24" "0.94" NA
"pallidosa" "parapallidosa" "1" "0" NA "0.16201117318435754" NA "0.25" "0.25" "0.15642458100558643" NA "0.24022346368715075" NA NA NA "0.5" "0.5" "0" "sterile, fertile/fertile, fertile" NA NA "96061" "486000" "0.165035967020639" "0.834964032979361" "0" NA "Matsuda et al. 2009" NA "0.86" "0.82" "0.68" "0.93" NA
"pallidosa" NA "1" "0" NA "0.37356321839080453" NA "0" "0" "0.79310344827586199" NA "0.77011494252873558" NA NA NA "0" "0" "0" "fertile, fertile/fertile, fertile" NA NA "96061" "44000" "0.685851164849601" "0.314148835150399" "0" NA "Matsuda et al. 2009" NA "0.86" "0.89" "0.2" "0.88" NA
NA NA NA "1" NA "0.9152542372881356" NA NA "0" "0.16949152542372881" "1" "0.83050847457627119" NA NA NA NA NA "0" "none/fertile, fertile (only 1 F1 male tested)" NA NA "1560" "1e+05" "0.0153603781016148" "0.984639621898385" NA NA "Matsuda et al. 2009" NA "0.83" "0" "0.15" "0.94" NA
NA "parapallidosa" "1" "0" NA "0.68181818181818177" NA "0.375" "0.375" "0.61363636363636365" "0.98863636363636365" "0.375" NA NA NA "0.25" "0.5" "0.25" "sterile, fertile/50% sterile, fertile" NA NA "1560" "486000" "0.00319960620231356" "0.996800393797686" "0" NA "Matsuda et al. 2009" NA "0.83" "0.01" "0.55000000000000004" "0.93" NA
NA NA "1" "1" NA "0.96491228070175439" NA "0.125" "0.125" NA "1" "0.92982456140350878" NA NA NA "0.25" "0.25" "0" "50% sterile, fertile/fertile, fertile" NA NA "1560" "44000" "0.0342405618964004" "0.9657594381036" "0" NA "Matsuda et al. 2009" NA "0.83" "0" "0.06" "0.88" NA
NA "parapallidosa" "1" "0" NA "0.96256684491978606" NA "0.125" "0.125" NA "0.92513368983957223" "1" NA NA NA "0.25" "0.25" "0" "50% sterile, fertile/fertile, fertile (only 1 F1 male tested)" NA NA "1e+05" "486000" "0.170648464163823" "0.829351535836177" "0" NA "Matsuda et al. 2009" NA "0.94" NA "0" "0.93" NA
NA NA NA "1" NA "0.92307692307692302" NA NA "0.25" "0.15384615384615385" "0.84615384615384615" "1" NA NA NA NA "0.25" NA "50% sterile, fertile/none" NA NA "1e+05" "44000" "0.694444444444444" "0.305555555555556" NA NA "Matsuda et al. 2009" NA "0.94" "0.14000000000000001" "0" "0.88" NA
"parapallidosa" NA "1" "0" NA "0.46961325966850831" NA "0.25" "0.25" "1.0607734806629834" NA "1" NA NA NA "0" "0.25" "0.25" "50% sterile, fertile/50% sterile, fertile" NA NA "486000" "44000" "0.916981132075472" "0.0830188679245283" "0" NA "Matsuda et al. 2009" NA "0.93" "0.96" "0" "0.88" NA
"ercepeae" "vallismaia" NA "0" NA "0.66321243523316065" NA NA "1" "0.67357512953367871" "1" "0.32642487046632129" NA NA NA NA "1" NA "sterile, sterile/none" NA NA "2700" "286" "0.904219691895512" "0.0957803081044876" "0" "La Reunion island endemic/Seychelles island endemic" "Lemeunier et al. 1997; Matsuda et al. 2009" NA NA "0" NA "0.105" "1 hour duration"
"ercepeae" "merina" "1" "0" NA NA NA "0" "0" "1.8966565349544076" "1" NA NA NA NA "0" "0" "0" "fertile, fertile/fertile, fertile" NA NA "2700" "566806" "0.00474095092940197" "0.995259049070598" "0" "La Reunion island endemic/Madagascar island endemic" "Lemeunier et al. 1997; Matsuda et al. 2009" NA NA "0" "0.312" "0.24099999999999999" "1 hour duration"
"vallismaia" "merina" NA "0" NA "0.89595375722543347" NA NA "1" "0.20809248554913296" "1" "0.79190751445086704" NA NA NA NA "1" NA "sterile, sterile/none" NA NA "286" "566806" "0.000504327340184661" "0.999495672659815" "0" "Seychelles island endemic/Madagascar island endemic" "Lemeunier et al. 1997; Matsuda et al. 2009" NA "0.105" "0" NA "0.24099999999999999" "1 hour duration"
"takahashii" "pseudotakahashii" "1" "0" NA "1" NA "0.5" "0.5" "0" "1" "1" NA NA NA "0" "0.5" "0.5" "sterile, fertile/sterile, fertile" NA NA "15093993" "1719244" "0.89774461634009" "0.10225538365991" "0" "widespread in Asia/Indoneasia and Australia" "Watanabe and Kawanishi 1983; Dweidi and Gupta 1981; Goto et al. 2000; " NA "1" "0" "0" "1" "*homotypic mating % not given and are assumed to equal 1"
"takahashii" "lutescens" NA "1" "0.15" "0.54499999999999993" NA NA "0.5" "0.87" "0.98" "0.10999999999999999" NA NA NA NA NA "0.5" "none/sterile, fertile" NA NA "15093993" "966853" "0.939800618223972" "0.0601993817760285" "1" "lower altitude + warm temperature /wide range of temperature conditions + more cold tolerant" "Watanabe and Kawanishi 1983; Fukatami 1984; Goto et al. 2000; Parkash et al. 1994 " NA "1" "0.02" "0.89" "1" "*homotypic mating % not given and are assumed to equal 1"
"takahashii" "trilutea" NA "1" NA "0.78100000000000003" NA NA "0.5" "0.43799999999999994" "1" "0.56200000000000006" NA NA NA NA NA "0.5" "none/sterile, fertile" NA NA "15093993" "2297528" "0.867893785713164" "0.132106214286836" NA "lower altitude + warm temperature /high altitude + colder temperature" "Watanabe and Kawanishi 1983; Goto et al. 2000" NA "1" "0" "0.438" "1" "*homotypic mating % not given and are assumed to equal 1"
"takahashii" "prostipennis" NA "1" "0.17" NA NA NA NA NA NA NA NA NA NA NA NA NA "none/none" NA NA "15093993" "1608709" "0.903685703067683" "0.0963142969323167" "0" NA "Parkash et al. 1994; Fukatami and Inaba 1990 " NA NA NA NA NA NA
"takahashii" "nepalensis" NA "1" "0.43" NA NA NA NA NA NA NA NA NA NA NA NA NA "none/none" NA NA "15093993" "13977014" "0.519211219618226" "0.480788780381773" "0" NA "Parkash et al. 1994;  Fukatami and Inaba 1990  " NA NA NA NA NA NA
"takahashii" "paralutea" NA "1" "0.15" NA NA "1" "1" NA NA NA NA NA NA NA "1" "1" "sterile, sterile/sterile, sterile" NA NA "15093993" "1690375" "0.899288731038309" "0.100711268961691" "0" NA "Parkash et al. 1994;  Fukatami and Inaba 1990  " NA NA NA NA NA NA
"pseudotakahashii" "lutescens" NA "0" NA "1" NA NA NA "0" "1" "1" NA NA NA NA NA NA "?" NA NA "1719244" "966853" "0.640052835024201" "0.359947164975799" "0" "/wide range of temperature conditions + more cold tolerant" "Watanabe and Kawanishi 1983; Goto et al. 2000" NA "1" "0" "0" "1" "*homotypic mating % not given and are assumed to equal 1"
"pseudotakahashii" "trilutea" NA "0" NA "0.92999999999999994" NA NA NA "0.14000000000000001" "0.86" "1" NA NA NA NA NA NA "?" NA NA "1719244" "2297528" "0.428016327538631" "0.571983672461369" "0" NA "Watanabe and Kawanishi 1983; Goto et al. 2000" NA "1" "0.14000000000000001" "0" "1" "*homotypic mating % not given and are assumed to equal 1"
"lutescens" "trilutea" "1" "0" NA "0.84" NA "0.55000000000000004" "0.55000000000000004" "0.12" "0.9" "0.78" NA NA NA NA "0.5" "0.6" "sterile, fertile/sterile, 20% sterile" NA NA "966853" "2297528" "0.296182645346851" "0.703817354653149" "0" NA "Watanabe and Kawanishi 1983; Goto et al. 2000" NA "1" "0.1" "0.22" "1" "*homotypic mating % not given and are assumed to equal 1"
"lutescens" "prostipennis" NA "0" "0.17" NA NA NA NA NA NA NA NA NA NA NA NA NA "none/none" NA NA "966853" "1608709" "0.375394962342199" "0.624605037657801" "0" NA "Parkash et al. 1994;  Fukatami and Inaba 1990  " NA NA NA NA NA NA
"lutescens" "nepalensis" NA "0" "0.31" NA NA NA "0.55000000000000004" NA NA NA NA NA NA NA NA "0.55000000000000004" "none/sterile, 10% sterile" NA NA "966853" "13977014" "0.0646989832016037" "0.935301016798396" "0" NA "Parkash et al. 1994;  Fukatami and Inaba 1990  " NA NA NA NA NA NA
"lutescens" "paralutea" NA "0" "0.17" NA NA "0.9375" "0.9375" NA NA NA NA NA NA "0.125" "0.875" "1" "sterile, 75% sterile/sterile, sterile" NA NA "966853" "1690375" "0.363857749504371" "0.636142250495629" "0" NA "Parkash et al. 1994;  Fukatami and Inaba 1990  " NA NA NA NA NA NA
"prostipennis" "trilutea" NA "1" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "none/none" NA NA "1608709" "2297528" "0.411830874573151" "0.588169125426849" "0" "less cold tolerant/" "Fukatami and Inaba 1990  " NA NA NA NA NA NA
"prostipennis" "nepalensis" NA "1" "0.47" NA NA NA NA NA NA NA NA NA NA NA NA NA "none/none" NA NA "1608709" "13977014" "0.103216835048332" "0.896783164951668" "0" NA "Parkash et al. 1994;  Fukatami and Inaba 1990  " NA NA NA NA NA NA
"prostipennis" "paralutea" NA "0" "0.05" NA NA NA "1" NA NA NA NA NA NA NA "1" NA "sterile, 50% sterile/none" NA NA "1608709" "1690375" "0.487622928061244" "0.512377071938756" "0" NA "Parkash et al. 1994;  Fukatami and Inaba 1990  " NA NA NA NA NA NA
"trilutea" "paralutea" NA "1" NA NA NA NA "1" NA NA NA NA NA NA NA "1" NA "sterile, sterile/none" NA NA "2297528" "1690375" "0.576124344047486" "0.423875655952514" "0" NA "Fukatami and Inaba 1990" NA NA NA NA NA NA
"trilutea" "nepalensis" NA "1" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "none/none" NA NA "2297528" "13977014" "0.141173127944246" "0.858826872055754" "0" NA "Fukatami and Inaba 1990" NA NA NA NA NA NA
"nepalensis" "paralutea" NA "1" "0.4" NA NA NA NA NA NA NA NA NA NA NA NA NA "none/none" NA NA "13977014" "1690375" "0.892108697881951" "0.107891302118049" "0" NA "Parkash et al. 1994;  Fukatami and Inaba 1990  " NA NA NA NA NA NA
"lutea" "paralutea" NA NA NA NA NA "0.5" "0.5" NA NA NA NA NA NA "0" "0.5" "0.5" "sterile, ?/sterile, ?" NA NA NA "1690375" NA NA NA NA "Bock 1972" NA NA NA NA NA NA
"elegans brown" "elegans black" "1" "0" NA "0.64609053497942392" NA "0" "0" "0.59259259259259267" "0.9423868312757202" "0.34979423868312753" NA NA NA "0" "0" "0" "fertile, fertile/fertile, fertile" NA NA "9681269" "63004" "0.993534253401973" "0.00646574659802737" "0" NA "Hiri and Kimura 1997; Ishii et al. 2001; True and Yukilevich Submitted" NA "158" "7" "79" "85" NA
"auraria" "biauraria" "1" "1" "0.26524999999999999" "0.8356311934510986" NA "0" "0" "0.19689788884101678" "0.93408013787160704" "0.73718224903059026" NA NA NA "0" "0" "0" "fertile, fertile/fertile, fertile" NA NA "1577795" "630873" "0.714364947561155" "0.285635052438846" "0" "China, Korea, and Japan / Korea and Japan only, found close to human habitation" "Lee 1980; Kurokawa et al. 1982; Kim et al. 1989; Lemeunier et al. 1986" NA "0.78799999999999992" NA "0.20333333333333334" "0.7593333333333333" NA
